Region,Case 1st Observed Date,Narrative,CAUSE,DETERMINED FATE,Health status,DISENTANGLEMENT STATUS,"Seen 
1yr+","Breeding, Feeding, Migratory corridor, or Other?",INITIAL  National Cause Criteria: L1-L12,FINAL National Cause Criteria: L1-L12,L1,L2,L3,L4,L5a,L5b,L6a,L6b,L6c,L7a,L7b,L8,L9,L10,L11,L12,"PBR 
Value","Gear 
Type",Trailing?
ATL,24-Aug-12,"small whale w/ bridle of line coming together in large tangle; animal listing to the left and rolling upside down, would dive from this position; appeared to have difficulty spending time at surface. Unable to determine if there was weighted gear as well or if this behavior was due to discomfort; disentanglement attempts unsuccessful; black/green fleck line",EN,SI,Unknown,-,0,F,L10,L10,,,,,,,,,,,,,,1,,,1,-,-
ATL,27-Aug-12,"lactating female; free-swimming w/ loose monofilament wrap over left fluke tip. Shed gear, healthy resights",EN,NS,Recovered,Shed Gear,1,F,L3,L3,,,1,,,,,,,,,,,,,,0,Monofilament,1
ATL,3-Sep-12,"Witnessed becoming entangled in recreational hook/monofilament; final configuration = draped across peduncle and flukes, but no wraps; unknown attachment point. Shed gear. Successfully reproductive, healthy resights",EN,NS,Recovered,Shed Gear,1,F,L10,L10,,,,,,,,,,,,,,1,,,0,Monofilament,1
ATL,16-Sep-12,fisherman reported whale anchored in his net; stood by until team arrived; anchored by tail wraps; disentangled; Owner interview - gear set 1 day prior in same location,EN,NS,Unknown,Disentangled,0,F,L2,L2,,1,,,,,,,,,,,,,,,0,Gillnet,-
ATL,17-Sep-12,"free-swimming w/ line through mouth, over head cutting into just in front of blowholes, and trailing; disentangled, only small amount of line in mouth remains, expect to shed",EN,NS,Unknown,Partial,0,F,L2,L3,,1,1,,,,,,,,,,,,,,0,Pot/Trap,1
ATL,23-Sep-12,"monofilament trailing from barnacles on left fluke tip, no line forward of that point & no wraps. Healthy resights",EN,NS,Recovered,Shed Gear,1,F,L3,L3,,,1,,,,,,,,,,,,,,0,Monofilament,1
ATL,23-Sep-12,"1st rept on 9/24/12; monofilament from barnacles on left fluke tip, no line forward of that point, no wraps; earlier entanglement date of 9/23/12 discovered during photo analysis",EN,NS,Unknown,-,0,F,L3,L3,,,1,,,,,,,,,,,,,,0,Monofilament,1
ATL,23-Oct-12,Dependent calf towing at least 200ft of line w/ 2 buoys about 100ft back; attachment point(s) at moutline & configuration unclear; disentangled,EN,NS,Unknown,Disentangled,0,F,L10,L10,,,,,,,,,,,,,,1,,,0,Pot/Trap,1
ATL,27-Nov-12,"free-swimming w/ constricting wraps of peduncle & fluke blade, trailing line w/ buoys, disentangled",EN,NS,Unknown,Disentangled,0,F,L2,L2,,1,,,,,,,,,,,,,,,0,Pot/Trap,1
ATL,6-Jan-13,"1st rept on 1/9, this sighting discovered in post trip analysis. Original configuration unknown, shifting; at last sighting had classic ""Y"" entanglement at fluke insertion - non constricting wrap w/ bullet buoy & trailing line ending just past flukes",EN,NS,Unknown,-,0,M,L10,L3,,,1,,,,,,,,,,,1,,,0,-,1
ATL,3-Apr-13,"floating carcass & attached telemetry buoy; landed 4/5/13. Necropsied on 4/6/13. Bruising along left ribs; both orbits shattered, left orbit w/ associated bruising - consistent with blunt force trauma.",VS,MT,Dead,-,0,M,L12,L12,,,,,,,,,,,,,,,,1,1,-,-
ATL,17-May-13,"Dependent Calf sighted with new, healed laceration along left flank. No pre-injury sightings. Experts agree VS as source, can't confirm if originally superficial or deep.",VS,NS,Unknown,-,0,F,L11,L11,,,,,,,,,,,,,,,1,,0,-,-
ATL,5-Jun-13,Minimum 40' of monofilament trailing from barnacles @ right fluke tip - no wraps. Team got good documentation & felt EN only involved the flukes. Was sighted earlier in the day 7 nm NW w/ no gear. Confirmed gear free on 6/20. Calved in 2014 - Successfully reproductive.,EN,NS,Recovered,Shed Gear,1,F,L3,L3,,,1,,,,,,,,,,,,,,0,Monofilament,1
ATL,20-Jun-13,"3-4' of squid lures exiting right side of mouth, presume monofilament running through mouth, but can't confirm. Also presume hooks associated w/ lures, which are all positioned aft of eye. Confirmed gear free on 7/29. Healthy resights, Successfully reproductive",EN,NS,Recovered,Shed Gear,1,F,"L4, L10","L4, L10",,,,1,,,,,,,,,,1,,,0,Hook/Monofilament,-
ATL,7-Jul-13,"Dependent calf w/ new, healing laceration to peduncle, potentionally deep enough to penetrate bone. Sighted previously during the year with no injury. Resights indicate healing.",VS,NS,Recovered,-,1,F,L5a,L5a,,,,,1,,,,,,,,,,,,0,-,-
ATL,11-Sep-13,"23' private vessel @ neutral or slow ahead w/ single outboard motor reported whale swam beneath his boat and surfaced near the stern, lifting it at least 8"" out of the water.",VS,NS,Unknown,-,0,M,L6c,L6c,,,,,,,,,1,,,,,,,,0,-,1
ATL,13-Sep-13,Moderately decomposed. 6 lacerations across lateral and dorsal surface; penetrating into axial muscle w/ evidence of hemorrhage; granulation of edges indicate lacerations likely happened within days of stranding; positive morbillivirus results,VS,MT,Dead,-,0,M,L5a,L5a,,,,,1,,,,,,,,,,,,1,-,-
ATL,16-Sep-13,"Free-swimming w/ line across head and 2 lines trailing aft of the flukes, 1 ending 40-50ft w/ buoy & 1 ending 200-300 ft. CCS unable to respond due to sea state. F/V removed 75 of line from longer trailing end (which likely did not alter configuration much), but discarded retrieved gear. No photos. Original and final configuration unknown",EN,PR,Unknown,-,0,F,L10,L10,,,,,,,,,,,,,,1,,,0.75,-,1
ATL,28-Sep-13,"Rec boat rept; live, free-swimming w/ webbing and EN lacerations across back, trailing webbing/line, and in poor condition. Carcass landed on 10/1, necropsy performed and confirmed to be same animal. Extensive, constricting, chronic entanglement. Embedded line in palate and both mouth lines with associated hemorrhaging and necrosis. Evidence of constriction on right pectoral, caudal peduncle, and right fluke insertion with associated hemorrhaging.",EN,MT,Dead,-,0,M,L2,L2,,1,,,,,,,,,,,,,,,1,Gillnet,1
ATL,29-Sep-13,"WW rept; immobile, but drifting w/ tide; At least 5 tight wraps over head, line entering mouthline, line from one side of mouth went tightly over peduncle w/ a large tangle of pots suspended 8ft below. Whale disentangled - left with short lengths of line in mouth that should be shed. Resights confirm gear free & healthy.",EN,NS,Recovered,"Partial, 
Shed Gear",1,F,L2,L3,,1,1,,,,,,,,,,,,,,0,Pot/Trap,-
ATL,1-Oct-13,"28ft male. Moderately decomposed floater, towed in for limited necropsy on 10/2/13 on Naushon Island; Dorsal surface not examined; ventral evidence of soft tissue blunt trauma - entire throat region, axilla, both mandibles & genital region - suspect from trawl net compression entanglement & consequent underwater entrapment. No external evidence of fresh HI. No fractures or breaks to indicate VS. Positive morbillivirus. Complete skeleton salvaged on 10/11. None of the bones were broken, suggesting that this whale was not struck, even though some bruising had been noted.  The only bones not found were one of the two stylohyoids and the mesohyoid (3 unfused bones).  One wrack of baleen was retrieved from the surf.",EN,MT,Dead,-,0,F,L2,L2,,1,,,,,,,,,,,,,,,1,-,-
ATL,4-Oct-13,"Juvenile, emaciated w/ pale skin; short bundle of lines and floats tucked between right flipper and flank. Attachment point(s) unclear. No line seen on left side, but conditions not ideal. Disentanglement attempt unsuccessful.",EN,SI,Unknown,-,0,F,L10,L10,,,,,,,,,,,,,,1,,,1,-,-
ATL,14-Nov-13,"Juvenile, anchored by flukes w/ freshly dead dogfish in gear; Disentangled on 11/15/13 - small amount of mesh remains on flukes, but likely to shed",EN,NS,Unknown,Partial,0,M,L2,L3,,1,1,,,,,,,,,,,,,,0,Gillnet,-
ATL,2-Jun-14,Free-swimming with buoy and highflier trailing 100ft aft of flukes. Attachment point(s) unknown. Unable to confirm if resighted on 6/21.,EN,PR,Unknown,-,0,F,L10,L10,,,,,,,,,,,,,,1,,,0.75,-,1
ATL,9-Jun-14,Anchored. Disentangled on 6/10. Left with loose line in mouth and over rostrum that expect to shed.,EN,NS,Unknown,Partial,0,F,L2,L3,,1,1,,,,,,,,,,,,,,0,Pot/Trap,-
ATL,21-Jun-14,Animal pulling low drag buoy behind it + possibly another buoy/highflyer aft of that. Attachment point(s) & full configuration unknown. Unable to confirm if this is a resight of the animal from 6/2.,EN,PR,Unknown,-,0,F,L10,L10,,,,,,,,,,,,,,1,,,0.75,-,1
ATL,16-Jul-14,Dependent Calf with shallow laceration across right back just forward of dorsal. Experts agree VS. Does not extend to right tailstock or over the back as would be expected with EN. Resighted healthy.,VS,NS,Recovered,-,1,F,L5b,L5b,,,,,,1,,,,,,,,,,,0,-,-
ATL,16-Jul-14,"Animal sighted with raw, shallow lacerations in front of its dorsal. Healthy resights.",VS,NS,Recovered,-,1,F,L5b,L5b,,,,,,1,,,,,,,,,,,0,-,-
ATL,18-Jul-14,"Small whale in poor condition - emaciated with some cyamids. Trailing short amount of line from left side of mouth. No other gear noted, but evidence of previously more complicated, constricting entanglement. Current configuration deemed non-life threatening. Unsuccessful disentanglement attempt. No photo-ID. Waiting on genetics. (10/16/15)",EN,SI,Unknown,-,0,F,L2,L3,,1,1,,,,,,,,,,,,,,1,-,-
ATL,30-Jul-14,WW documented small rec boat harassing whale. Apparent contact between bow & the back/right flank of animal. <65ft & <10kts. No noticable injuries & animal exhibited normal behavior. OLE investigated but unable to contact boaters.,VS,NS,Unknown,-,0,M,L6c,L6c,,,,,,,,,1,,,,,,,,0,-,-
ATL,11-Aug-14,"Lactating female sighted with new, healing entanglement injuries to peduncle (fairly deep laceration) and leading edges of flukes. Calf had healing entanglement injuries along leading edges of flukes (does not warrant its own event). No gear present. Resights indicate healthy",EN,NS,Recovered,-,1,F,L2,L2,,1,,,,,,,,,,,,,,,0,-,-
ATL,14-Aug-14,"Sighted with new, healing vessel lacerations of unknown depth across back. Animal already in compromised condition prior to this vessel strike injury: skin lesions & cyamids on dorsal fluke blades. Seen entangled on 9/3/14. Not a known GOM whale, but not matched to another stock (yet).",VS,PR,Unknown,-,0,M,L11,L11,,,,,,,,,,,,,,,1,,0.52,-,-
ATL,3-Sep-14,"Sighted with monofilament netting over rostrum and possibly through mouth. Small section removed by rec boat. Animal behaved as though anchored for hours, though no evidence that it was. Full configuration unknown. Animal eventually began to travel. Seen with new vessel strike lacerations on 8/14/14. Health compromised (lesions & cyamids on dorsal fluke blades) prior to either HI event. Sighted on 9/20 w/ no gear visible, but unable to confirm.",EN,PR,Unknown,-,0,M,L10,L10,,,,,,,,,,,,,,1,,,0.75,Netting,-
ATL,11-Sep-14,"Anchored. Extensive entanglement: large portion of gillnet panel lodged in mouth and wrapping forward part of body. Panel was entangled in 6 pot sets. At least 20 wraps of pot lines around flukes and peduncle. (Pots from multiple sets. Only able to ID one set & interviewed owner.)  Line exiting mouth and crossing over body was deeply impressed into skin. Mostly disentangled. Left with short section of gillnet in mouth, expecting to shed. Photo analysis showed entangled in gillnet, but not anchored on 9/11/14. Remants from this entanglement discovered to still be lodged in her mouth during her subsequent entanglement 5/14/15 (anchored & disentangled) and death 6/11/15. Necropsy revealed line had embedded deep into maxilla and through the vomer. The bone had started to grow around the line.",EN,MT,Dead,-,1,F,L2,L2,,1,,,,,,,,,,,,,,,1,"Gillnet, Pot/Trap",-
ATL,20-Sep-14,Free-swimming with netting and rope with floats wrapping flukes. Entanglement noticed during photo processing. Full configuration unknown.,EN,PR,Unknown,-,0,M,L10,L10,,,,,,,,,,,,,,1,,,0.75,Gillnet,-
ATL,1-Oct-14,Free-swimming whale with line & netting on left fluke blade. Gear appeared heavy. Full configuration unknown. Not relocated. Not identifiable from available documentation,EN,PR,Unknown,-,0,M,L10,L10,,,,,,,,,,,,,,1,,,0.75,Netting,1
ATL,15-Oct-14,"Event added March 2016: Sighted with raw, shallow, healing wound across mid back. Experts (CCS & WDC) agree VS as source. Sighted pre-injury in July.",VS,NS,Recovered,-,1,F,L5b,L5b,,,,,,1,,,,,,,,,,,0,-,-
ATL,15-Dec-14,"Fisherman approached animal tangled in a trawl. Thought it was dead. Grappled the line to haul onboard & animal stirred & dove. Upon surfacing animal appeared free of gear & swam away. Appeared to be 5 trawls tangled together, making it too heavy to retrieve. He didn't know if there was something on the other end. No additional info as of 11/12/15. Original & final configuration unknown.",EN,PR,Unknown,-,0,F,L10,L10,,,,,,,,,,,,,,1,,,0.75,Pot/Trap,-
ATL,25-Dec-14,"Fresh carcass responded to on 12/29 and 1/4/15. Evidence of extensive constricting entanglement. Level A and sampling of injured areas. No necropsy, but robust body condition and histopathology results support EN as COD.",EN,MT,Dead,-,0,F,L2,L2,,1,,,,,,,,,,,,,,,1,-,-
ATL,1-Feb-15,"Constricting insertion wrap w/ line & monofilament netting trailing from flukes. Sport fisher removed some gear, but whale left with embedded gear and at least 40ft of trailing line and netting. Unknown if entanglement involves other parts forward on the body.",EN,SI,Unknown,Partial,0,M,L2,L2,,1,,,,,,,,,,,,,,,1,Netting,1
ATL,3-Feb-15,"Necropsy conducted on 2/4/15. Mild gillnet abrasions on dorsal fin. Deep line abrasion on fluke blade and leading edge of both pectoral flipper insertion consistent with constricting gear, and stomach full of fresh to partially digested menhaden suggesting purse seine entrapment. Extensive kidney damage from Crassicauda infestation could have compromised the animal.",EN,MT,Dead,-,0,M,L2,L2,,1,,,,,,,,,,,,,,,1,-,-
ATL,13-Apr-15,"Floating carcass landed on 4/14 & was necropsied by RFMRP. Extensive bruising and hemorrhaging at left gape & pectoral, throat, right & left lateral thorax. No skeletal damage found to axial skeleton, but did not fully examine cranium. Injuries consistent with blunt force trauma.",VS,MT,Dead,-,0,M,L12,L12,,,,,,,,,,,,,,,,1,1,-,-
ATL,18-Apr-15,Floating carcass landed on 4/22. Necropsied. Multifocal hemorrhage and edema in right lateral abdomen consistent with blunt force trauma.,VS,MT,Dead,-,0,M,L12,L12,,,,,,,,,,,,,,,,1,1,-,-
ATL,26-Apr-15,Collar of extremely thick line forward of the flippers w/ no gear trailing. Line cutting into leading edge of left flipper. Disentangled. Animal thin.,EN,NS,Unknown,-,0,F,L2,L2,,1,,,,,,,,,,,,,,,0,-,-
ATL,14-May-15,"Hogtied in gear. Disentangled. Gear from previous 2014 entanglement remains in mouth, unable to pull free. Carcass found in June 2015. Necropsy revealed gear from 2014 entanglement had embedded deep into maxilla and through the vomer. The bone had started to grow around the line. Mortality event is attributed to 2014 entanglement.",EN,NS,Unknown,Disentangled,0,F,L2,L2,,1,,,,,,,,,,,,,,,0,Pot/Trap,-
ATL,20-Jun-15,"Constricting wraps of thin line around right fluke blade, cutting deeply into leading and trailing edges, line trailing to a bundle of gear about 6ft aft of flukes. Loop cut. Decision made to leave the remaining, non-wrapping gear so that the animal could shed it slowly & allow for gradual healing.",EN,NS,Unknown,Partial,0,F,L2,L3,,1,1,,,,,,,,,,,,,,0,-,1
ATL,29-Jun-15,Necropsied. Extensive fracturing of cranial bones w/ associated bruising. Additional extensive bruising along dorsal & right lateral body. Injuries consistent with blunt force trauma.,VS,MT,Dead,-,0,M,L12,L12,,,,,,,,,,,,,,,,1,1,-,-
ATL,9-Jul-15,Trailing highflyer 30ft aft of flukes. Attachment point(s) & full configuration unknown,EN,PR,Unknown,-,0,M,L10,L10,,,,,,,,,,,,,,1,,,0.75,-,1
ATL,9-Jul-15,Bridle of line through mouth and leading to a large tangle of lines at right flank and trailing. Full details of configuration unknown. Confirmed gear free on 10/12/15,EN,NS,Recovered,Shed Gear,1,F,L10,L10,,,,,,,,,,,,,,1,,,0,-,1
ATL,11-Jul-15,Hogtied in gear. Disentangled. Great white shark circling initially. Sustained at least one shark bite.,EN,NS,Unknown,Disentangled,0,F,L2,L2,,1,,,,,,,,,,,,,,,0,Pot/Trap,-
ATL,25-Jul-15,"Monofilament line trailing from flukes. Attachment point(s) unknown. Shed gear, healthy resights.",EN,NS,Recovered,Shed Gear,1,F,L10,L10,,,,,,,,,,,,,,1,,,0,Monofilament,1
ATL,2-Aug-15,Two sets of gear through mouth: open bridle with one end leading to a buoy & the other to a trap; closed bridle of gillnet joining mid-belly and trailing just past flukes restricting movement. Whale disentangled from both sets of gear. Left with very short amount of gillnet through mouth that is expected to shed. Emaciated. Consensus from entanglement experts is that gillnet is primary cause of injury.,EN,SI,Unknown,Partial,0,F,L2,L3,,1,1,,,,,,,,,,,,,,1,"Gillnet, Pot/Trap",1
ATL,2-Aug-15,Monofilament around flipper with unknown attachment point(s). Shed gear.,EN,NS,Unknown,Shed Gear,0,F,L10,L10,,,,,,,,,,,,,,1,,,0,Monofilament,1
ATL,2-Aug-15,Dependent Calf w/ line around tail leading to buoys 4ft aft of fluke. Resighted on 8/22/15. Full configuration unknown.,EN,PR,Unknown,-,0,F,L10,L10,,,,,,,,,,,,,,1,,,0.75,-,1
ATL,14-Aug-15,"Trailing buoy & line from left side of the mouth, no wraps. Disentangled. 170ft of line & buoy recovered. Resight indicates healthy.",EN,NS,Unknown,Disentangled,0,F,L3,L3,,,1,,,,,,,,,,,,,,0,Pot/Trap,1
ATL,15-Aug-15,"Fishing vessel struck whale (<65' @ >10kts). Self-reported. Did not see whale before or after impact. No damage to boat. WW documented animal with fresh, minor lacerations across back. Resights indicate healthy.",VS,NS,Recovered,-,1,F,"L5b, L6b","L5b, L6b",,,,,,1,,1,,,,,,,,,0,-,-
ATL,16-Aug-15,Monofilament line trailing from right fluke blade. Resighted on 8/21/15. Gear had shifted to a hook + trailing line from dorsal peduncle. No wraps. Confirmed gear free on 8/26/15. Healthy resights,EN,NS,Recovered,Shed Gear,1,F,L4,L4,,,,1,,,,,,,,,,,,,0,Hook/Monofilament,1
ATL,29-Aug-15,Hogtied in gear. Disentangled on 9/1/15.,EN,NS,Unknown,Disentangled,0,F,L2,L2,,1,,,,,,,,,,,,,,,0,Pot/Trap,-
